SGX,SGY,SGZ,vx,vy,vz,vr
-14.204041891868597,39.250798717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,89.80040413794097
-14.204041891868597,47.063298717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,98.28561833239893
24.8584581081314,47.063298717355146,-131.96068780448974,206.27232360839844,75.97856140136719,-205.59890747070312,251.84004207141885
-14.204041891868597,54.875798717355146,-139.77318780448974,254.6782684326172,183.39097595214844,-155.34066772460938,186.69196164705264
-6.391541891868597,54.875798717355146,-139.77318780448974,376.29742431640625,185.93460083007812,-21.731094360351562,72.09537531820398
-14.204041891868597,54.875798717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,106.19933945984654
24.8584581081314,54.875798717355146,-131.96068780448974,206.27232360839844,75.97856140136719,-205.59890747070312,251.12038454382372
-14.204041891868597,62.688298717355146,-139.77318780448974,243.07379150390625,245.71875,-187.36447143554688,247.91004179610226
-6.391541891868597,62.688298717355146,-139.77318780448974,314.7593688964844,180.33851623535156,-61.06433868408203,116.2822850817505
-14.204041891868597,62.688298717355146,-131.96068780448974,380.1558837890625,150.81808471679688,-146.3408203125,159.18764825804698
24.8584581081314,62.688298717355146,-131.96068780448974,105.63108825683594,-118.29241943359375,-240.93704223632812,182.22423317428212
-14.204041891868597,70.50079871735514,-139.77318780448974,197.8140106201172,239.91970825195312,-259.1401062011719,320.1580671783576
-6.391541891868597,70.50079871735514,-139.77318780448974,248.25430297851562,205.66436767578125,-165.18927001953125,229.78324482060333
-14.204041891868597,70.50079871735514,-131.96068780448974,315.91802978515625,157.69882202148438,-256.2970275878906,269.1657140964629
-6.391541891868597,70.50079871735514,-131.96068780448974,294.5513916015625,101.79210662841797,-179.13931274414062,193.21054624369927
1.420958108131403,70.50079871735514,-131.96068780448974,139.67823791503906,61.996971130371094,-203.60699462890625,210.11582632943933
9.233458108131403,70.50079871735514,-131.96068780448974,139.67823791503906,61.996971130371094,-203.60699462890625,217.00616242531626
17.0459581081314,70.50079871735514,-131.96068780448974,139.67823791503906,61.996971130371094,-203.60699462890625,223.26833412264895
24.8584581081314,70.50079871735514,-131.96068780448974,31.27362060546875,24.82716941833496,-314.8540344238281,290.6170398250662
-14.204041891868597,15.813298717355146,-131.96068780448974,163.99920654296875,127.0084228515625,-236.31582641601562,230.90668178047352
-6.391541891868597,15.813298717355146,-131.96068780448974,291.305419921875,209.94627380371094,-214.15292358398438,223.34419701521597
-14.204041891868597,23.625798717355146,-131.96068780448974,163.99920654296875,127.0084228515625,-236.31582641601562,236.30131600552707
-6.391541891868597,23.625798717355146,-131.96068780448974,291.305419921875,209.94627380371094,-214.15292358398438,233.64680837999973
-14.204041891868597,15.813298717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,246.29155255641933
-6.391541891868597,15.813298717355146,-124.14818780448974,232.7395782470703,258.4873046875,-300.2560119628906,318.20947831164443
-14.204041891868597,23.625798717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,256.8371069360144
1.420958108131403,15.813298717355146,-131.96068780448974,270.8150634765625,292.89556884765625,-245.97671508789062,281.958057388996
1.420958108131403,23.625798717355146,-131.96068780448974,270.8150634765625,292.89556884765625,-245.97671508789062,296.598863609666
1.420958108131403,15.813298717355146,-124.14818780448974,190.58360290527344,289.720947265625,-413.917724609375,449.34245848223605
9.233458108131403,15.813298717355146,-131.96068780448974,270.8150634765625,292.89556884765625,-245.97671508789062,297.1770833829139
9.233458108131403,23.625798717355146,-131.96068780448974,270.8150634765625,292.89556884765625,-245.97671508789062,311.6593377950393
9.233458108131403,15.813298717355146,-124.14818780448974,190.58360290527344,289.720947265625,-413.917724609375,460.018202514078
17.0459581081314,15.813298717355146,-131.96068780448974,270.8150634765625,292.89556884765625,-245.97671508789062,311.262973606508
17.0459581081314,23.625798717355146,-131.96068780448974,270.8150634765625,292.89556884765625,-245.97671508789062,325.5586550898647
17.0459581081314,15.813298717355146,-124.14818780448974,190.58360290527344,289.720947265625,-413.917724609375,468.83681738627956
17.0459581081314,23.625798717355146,-124.14818780448974,190.58360290527344,289.720947265625,-413.917724609375,482.123526019333
-22.0165418918686,23.625798717355146,-131.96068780448974,163.99920654296875,127.0084228515625,-236.31582641601562,225.0518686353465
-22.0165418918686,31.438298717355146,-131.96068780448974,281.76226806640625,205.49270629882812,-131.68807983398438,128.31764459832544
-14.204041891868597,31.438298717355146,-131.96068780448974,281.76226806640625,205.49270629882812,-131.68807983398438,145.4287065582306
-22.0165418918686,23.625798717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,243.22587356774
-22.0165418918686,31.438298717355146,-124.14818780448974,295.9774169921875,292.17864990234375,-173.8809814453125,186.66429059040556
17.0459581081314,31.438298717355146,-124.14818780448974,211.71237182617188,444.76800537109375,-409.36700439453125,529.5331256613039
-29.8290418918686,31.438298717355146,-131.96068780448974,281.76226806640625,205.49270629882812,-131.68807983398438,111.11498607293821
-29.8290418918686,39.250798717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,45.865771293069436
-22.0165418918686,39.250798717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,67.74277412562978
-29.8290418918686,31.438298717355146,-124.14818780448974,295.9774169921875,292.17864990234375,-173.8809814453125,166.8801167464188
-29.8290418918686,39.250798717355146,-124.14818780448974,415.968017578125,176.67172241210938,-136.9136962890625,86.2727234431569
24.8584581081314,31.438298717355146,-124.14818780448974,187.64695739746094,417.632568359375,-531.2372436523438,641.9454804425135
24.8584581081314,39.250798717355146,-124.14818780448974,98.1951675415039,120.3182373046875,-476.8292236328125,500.6230117289094
-29.8290418918686,47.063298717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,54.96152523403251
-22.0165418918686,47.063298717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,76.55197898703075
-29.8290418918686,47.063298717355146,-124.14818780448974,415.968017578125,176.67172241210938,-136.9136962890625,94.83030055292639
24.8584581081314,47.063298717355146,-124.14818780448974,98.1951675415039,120.3182373046875,-476.8292236328125,498.2437474111812
-29.8290418918686,54.875798717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,63.59482157684082
-22.0165418918686,54.875798717355146,-131.96068780448974,381.93841552734375,180.7049560546875,-81.54776763916016,84.8430527582134
-29.8290418918686,54.875798717355146,-124.14818780448974,415.968017578125,176.67172241210938,-136.9136962890625,102.7862445740832
24.8584581081314,54.875798717355146,-124.14818780448974,98.1951675415039,120.3182373046875,-476.8292236328125,494.52524812273697
-29.8290418918686,62.688298717355146,-131.96068780448974,380.1558837890625,150.81808471679688,-146.3408203125,116.86877997916254
-22.0165418918686,62.688298717355146,-131.96068780448974,380.1558837890625,150.81808471679688,-146.3408203125,138.05027931986274
-29.8290418918686,62.688298717355146,-124.14818780448974,443.401123046875,57.651206970214844,-176.24435424804688,86.24998089854101
-22.0165418918686,62.688298717355146,-124.14818780448974,443.401123046875,57.651206970214844,-176.24435424804688,111.72762233856817
-14.204041891868597,62.688298717355146,-124.14818780448974,443.401123046875,57.651206970214844,-176.24435424804688,137.31210900965323
24.8584581081314,62.688298717355146,-124.14818780448974,-23.706085205078125,-129.0684356689453,-413.0668640136719,301.5330676739598
-14.204041891868597,70.50079871735514,-124.14818780448974,394.1793212890625,90.59027862548828,-238.99383544921875,212.29159318701613
-6.391541891868597,70.50079871735514,-124.14818780448974,305.065673828125,48.45695495605469,-224.1756591796875,205.00245074504548
1.420958108131403,70.50079871735514,-124.14818780448974,53.31932067871094,32.23918151855469,-277.0184326171875,257.3250229889047
9.233458108131403,70.50079871735514,-124.14818780448974,53.31932067871094,32.23918151855469,-277.0184326171875,259.7128727041096
17.0459581081314,70.50079871735514,-124.14818780448974,53.31932067871094,32.23918151855469,-277.0184326171875,261.317180585955
24.8584581081314,70.50079871735514,-124.14818780448974,-94.98712158203125,12.78205680847168,-384.8303527832031,319.60188959106046
-6.391541891868597,0.18829871735514558,-124.14818780448974,242.78564453125,-57.911376953125,-286.9188232421875,273.9684602855368
1.420958108131403,0.18829871735514558,-124.14818780448974,174.83370971679688,-90.69403076171875,-333.49359130859375,335.33477086315196
-6.391541891868597,8.000798717355146,-124.14818780448974,232.7395782470703,258.4873046875,-300.2560119628906,303.9001217980625
1.420958108131403,8.000798717355146,-124.14818780448974,190.58360290527344,289.720947265625,-413.917724609375,433.8419601961292
-6.391541891868597,0.18829871735514558,-116.33568780448974,242.78564453125,-57.911376953125,-286.9188232421875,273.0741438766742
1.420958108131403,0.18829871735514558,-116.33568780448974,174.83370971679688,-90.69403076171875,-333.49359130859375,335.4568040678621
-6.391541891868597,8.000798717355146,-116.33568780448974,232.7395782470703,258.4873046875,-300.2560119628906,304.07049512744874
9.233458108131403,0.18829871735514558,-124.14818780448974,174.83370971679688,-90.69403076171875,-333.49359130859375,345.4048080273034
9.233458108131403,8.000798717355146,-124.14818780448974,190.58360290527344,289.720947265625,-413.917724609375,444.61569175206364
9.233458108131403,0.18829871735514558,-116.33568780448974,174.83370971679688,-90.69403076171875,-333.49359130859375,346.1342202387926
9.233458108131403,8.000798717355146,-116.33568780448974,190.58360290527344,289.720947265625,-413.917724609375,446.5136629570342
-22.0165418918686,8.000798717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,220.98617401048784
-14.204041891868597,8.000798717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,234.64379805888134
-22.0165418918686,15.813298717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,232.62243395725665
-22.0165418918686,8.000798717355146,-116.33568780448974,187.0767059326172,210.03477478027344,-244.52618408203125,219.16772526954497
-14.204041891868597,8.000798717355146,-116.33568780448974,187.0767059326172,210.03477478027344,-244.52618408203125,233.84494822274957
-22.0165418918686,15.813298717355146,-116.33568780448974,187.0767059326172,210.03477478027344,-244.52618408203125,231.47106655263892
17.0459581081314,8.000798717355146,-124.14818780448974,190.58360290527344,289.720947265625,-413.917724609375,453.56910244970487
17.0459581081314,8.000798717355146,-116.33568780448974,190.58360290527344,289.720947265625,-413.917724609375,455.8352511383358
17.0459581081314,15.813298717355146,-116.33568780448974,190.58360290527344,289.720947265625,-413.917724609375,471.8912872885389
-37.6415418918686,15.813298717355146,-124.14818780448974,-15.130783081054688,142.85250854492188,-275.6307373046875,283.47802219892293
-29.8290418918686,15.813298717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,218.39870703666995
-37.6415418918686,23.625798717355146,-124.14818780448974,-15.130783081054688,142.85250854492188,-275.6307373046875,289.4187356079821
-29.8290418918686,23.625798717355146,-124.14818780448974,187.0767059326172,210.03477478027344,-244.52618408203125,229.03093945332685
-37.6415418918686,15.813298717355146,-116.33568780448974,-15.130783081054688,142.85250854492188,-275.6307373046875,283.02065502068604
-29.8290418918686,15.813298717355146,-116.33568780448974,187.0767059326172,210.03477478027344,-244.52618408203125,216.18874826250791
-37.6415418918686,23.625798717355146,-116.33568780448974,-15.130783081054688,142.85250854492188,-275.6307373046875,289.15676278208593
17.0459581081314,23.625798717355146,-116.33568780448974,190.58360290527344,289.720947265625,-413.917724609375,485.68267276001563
-37.6415418918686,31.438298717355146,-124.14818780448974,103.22544860839844,144.7408447265625,-189.79617309570312,181.50235337583698
-37.6415418918686,31.438298717355146,-116.33568780448974,103.22544860839844,144.7408447265625,-189.79617309570312,180.156667781466
17.0459581081314,31.438298717355146,-116.33568780448974,211.71237182617188,444.76800537109375,-409.36700439453125,535.8348807482663
-37.6415418918686,39.250798717355146,-124.14818780448974,236.45111083984375,82.80501556396484,-156.6702880859375,101.81802061025311
-37.6415418918686,39.250798717355146,-116.33568780448974,236.45111083984375,82.80501556396484,-156.6702880859375,97.93021350595947
24.8584581081314,31.438298717355146,-116.33568780448974,187.64695739746094,417.632568359375,-531.2372436523438,646.881364890048
24.8584581081314,39.250798717355146,-116.33568780448974,98.1951675415039,120.3182373046875,-476.8292236328125,500.0067695653946
-37.6415418918686,47.063298717355146,-124.14818780448974,236.45111083984375,82.80501556396484,-156.6702880859375,104.68690503385089
-37.6415418918686,47.063298717355146,-116.33568780448974,236.45111083984375,82.80501556396484,-156.6702880859375,100.92501756262432
24.8584581081314,47.063298717355146,-116.33568780448974,98.1951675415039,120.3182373046875,-476.8292236328125,496.9455718061194
-37.6415418918686,54.875798717355146,-124.14818780448974,236.45111083984375,82.80501556396484,-156.6702880859375,107.15703674747891
-37.6415418918686,54.875798717355146,-116.33568780448974,236.45111083984375,82.80501556396484,-156.6702880859375,103.48915445965352
24.8584581081314,54.875798717355146,-116.33568780448974,98.1951675415039,120.3182373046875,-476.8292236328125,492.4541545858024
-37.6415418918686,62.688298717355146,-124.14818780448974,281.54376220703125,74.45341491699219,-211.72457885742188,141.27308651505265
-37.6415418918686,62.688298717355146,-116.33568780448974,281.54376220703125,74.45341491699219,-211.72457885742188,136.09737963287995
-29.8290418918686,62.688298717355146,-116.33568780448974,443.401123046875,57.651206970214844,-176.24435424804688,80.39343493774713
-22.0165418918686,62.688298717355146,-116.33568780448974,443.401123046875,57.651206970214844,-176.24435424804688,107.15213855632295
32.6709581081314,54.875798717355146,-124.14818780448974,148.31297302246094,4.0688018798828125,-543.4987182617188,519.6055783990079
32.6709581081314,62.688298717355146,-124.14818780448974,58.824188232421875,-226.49795532226562,-505.47064208984375,353.31856215666954
32.6709581081314,54.875798717355146,-116.33568780448974,148.31297302246094,4.0688018798828125,-543.4987182617188,514.6226016673841
32.6709581081314,62.688298717355146,-116.33568780448974,58.824188232421875,-226.49795532226562,-505.47064208984375,341.7877012019371
-22.0165418918686,70.50079871735514,-124.14818780448974,394.1793212890625,90.59027862548828,-238.99383544921875,189.5293950513605
-22.0165418918686,70.50079871735514,-116.33568780448974,394.1793212890625,90.59027862548828,-238.99383544921875,185.13476383332795
-14.204041891868597,70.50079871735514,-116.33568780448974,394.1793212890625,90.59027862548828,-238.99383544921875,209.04585037248842
-6.391541891868597,70.50079871735514,-116.33568780448974,305.065673828125,48.45695495605469,-224.1756591796875,202.27554963821288
1.420958108131403,70.50079871735514,-116.33568780448974,53.31932067871094,32.23918151855469,-277.0184326171875,254.16242750736765
9.233458108131403,70.50079871735514,-116.33568780448974,53.31932067871094,32.23918151855469,-277.0184326171875,256.647963753579
17.0459581081314,70.50079871735514,-116.33568780448974,53.31932067871094,32.23918151855469,-277.0184326171875,258.280822611873
24.8584581081314,70.50079871735514,-116.33568780448974,-94.98712158203125,12.78205680847168,-384.8303527832031,313.19317162496407
32.6709581081314,70.50079871735514,-124.14818780448974,16.452865600585938,-9.441007614135742,-483.34246826171875,408.835386629355
32.6709581081314,70.50079871735514,-116.33568780448974,16.452865600585938,-9.441007614135742,-483.34246826171875,401.0170737938091
-6.391541891868597,-7.624201282644854,-116.33568780448974,318.4128112792969,-162.36216735839844,-254.57684326171875,246.82276469038072
1.420958108131403,-7.624201282644854,-116.33568780448974,197.63418579101562,-222.58206176757812,-250.29989624023438,266.7090498522683
-6.391541891868597,-7.624201282644854,-108.52318780448974,318.4128112792969,-162.36216735839844,-254.57684326171875,246.19792995875721
1.420958108131403,-7.624201282644854,-108.52318780448974,197.63418579101562,-222.58206176757812,-250.29989624023438,267.8418701278063
-6.391541891868597,0.18829871735514558,-108.52318780448974,242.78564453125,-57.911376953125,-286.9188232421875,272.04750146219084
9.233458108131403,-7.624201282644854,-116.33568780448974,197.63418579101562,-222.58206176757812,-250.29989624023438,279.09857690037677
9.233458108131403,-7.624201282644854,-108.52318780448974,197.63418579101562,-222.58206176757812,-250.29989624023438,281.04681774350394
9.233458108131403,0.18829871735514558,-108.52318780448974,174.83370971679688,-90.69403076171875,-333.49359130859375,346.9574886253643
-29.8290418918686,0.18829871735514558,-116.33568780448974,192.27713012695312,4.927576065063477,-283.76165771484375,227.12149869209762
-22.0165418918686,0.18829871735514558,-116.33568780448974,192.27713012695312,4.927576065063477,-283.76165771484375,243.06635960344363
-29.8290418918686,8.000798717355146,-116.33568780448974,187.0767059326172,210.03477478027344,-244.52618408203125,203.93978293995409
-29.8290418918686,0.18829871735514558,-108.52318780448974,192.27713012695312,4.927576065063477,-283.76165771484375,222.6620479884191
-22.0165418918686,0.18829871735514558,-108.52318780448974,192.27713012695312,4.927576065063477,-283.76165771484375,239.87520252350586
-29.8290418918686,8.000798717355146,-108.52318780448974,187.0767059326172,210.03477478027344,-244.52618408203125,200.62466498909052
-14.204041891868597,0.18829871735514558,-116.33568780448974,192.27713012695312,4.927576065063477,-283.76165771484375,258.3744575738034
-14.204041891868597,0.18829871735514558,-108.52318780448974,192.27713012695312,4.927576065063477,-283.76165771484375,256.4166694784329
9.233458108131403,8.000798717355146,-108.52318780448974,190.58360290527344,289.720947265625,-413.917724609375,448.6583184320901
-37.6415418918686,8.000798717355146,-116.33568780448974,-15.130783081054688,142.85250854492188,-275.6307373046875,275.6608237568757
-37.6415418918686,8.000798717355146,-108.52318780448974,-15.130783081054688,142.85250854492188,-275.6307373046875,274.65398737109456
-37.6415418918686,15.813298717355146,-108.52318780448974,-15.130783081054688,142.85250854492188,-275.6307373046875,282.3721748811099
17.0459581081314,8.000798717355146,-108.52318780448974,190.58360290527344,289.720947265625,-413.917724609375,458.3637708074833
17.0459581081314,15.813298717355146,-108.52318780448974,190.58360290527344,289.720947265625,-413.917724609375,475.28303041547366
-45.4540418918686,15.813298717355146,-116.33568780448974,-278.12451171875,77.20572662353516,-335.621337890625,420.2434223005461
-45.4540418918686,23.625798717355146,-116.33568780448974,-278.12451171875,77.20572662353516,-335.621337890625,420.96244084549744
-45.4540418918686,15.813298717355146,-108.52318780448974,-278.12451171875,77.20572662353516,-335.621337890625,423.5789070975138
-45.4540418918686,23.625798717355146,-108.52318780448974,-278.12451171875,77.20572662353516,-335.621337890625,424.04936148586364
17.0459581081314,23.625798717355146,-108.52318780448974,190.58360290527344,289.720947265625,-413.917724609375,489.5915278606798
-53.2665418918686,23.625798717355146,-116.33568780448974,-278.12451171875,77.20572662353516,-335.621337890625,427.9614550006336
-53.2665418918686,31.438298717355146,-116.33568780448974,-188.68118286132812,12.815656661987305,-257.135986328125,306.37953558207005
-45.4540418918686,31.438298717355146,-116.33568780448974,-188.68118286132812,12.815656661987305,-257.135986328125,301.97594772282633
-53.2665418918686,23.625798717355146,-108.52318780448974,-278.12451171875,77.20572662353516,-335.621337890625,430.771207480346
-53.2665418918686,31.438298717355146,-108.52318780448974,-188.68118286132812,12.815656661987305,-257.135986328125,307.08463335519536
24.8584581081314,23.625798717355146,-116.33568780448974,193.40292358398438,320.9716796875,-488.54156494140625,570.767886160126
24.8584581081314,23.625798717355146,-108.52318780448974,193.40292358398438,320.9716796875,-488.54156494140625,574.7057637788606
24.8584581081314,31.438298717355146,-108.52318780448974,187.64695739746094,417.632568359375,-531.2372436523438,652.1521078345035
-53.2665418918686,39.250798717355146,-116.33568780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,222.65093160509437
-45.4540418918686,39.250798717355146,-116.33568780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,222.48153398988515
-53.2665418918686,39.250798717355146,-108.52318780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,220.89092721054925
-45.4540418918686,39.250798717355146,-108.52318780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,220.9521953840338
24.8584581081314,39.250798717355146,-108.52318780448974,98.1951675415039,120.3182373046875,-476.8292236328125,499.0300165361441
-45.4540418918686,47.063298717355146,-116.33568780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,217.593937989334
-45.4540418918686,47.063298717355146,-108.52318780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,215.59304452187826
24.8584581081314,47.063298717355146,-108.52318780448974,98.1951675415039,120.3182373046875,-476.8292236328125,495.1543485604286
-45.4540418918686,54.875798717355146,-116.33568780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,212.26495791303034
-45.4540418918686,54.875798717355146,-108.52318780448974,-85.85887145996094,-10.871312141418457,-220.49899291992188,209.78373296905195
-37.6415418918686,54.875798717355146,-108.52318780448974,236.45111083984375,82.80501556396484,-156.6702880859375,99.33916607325939
24.8584581081314,54.875798717355146,-108.52318780448974,98.1951675415039,120.3182373046875,-476.8292236328125,489.75975488392146
-37.6415418918686,62.688298717355146,-108.52318780448974,281.54376220703125,74.45341491699219,-211.72457885742188,130.2675871857127
-29.8290418918686,62.688298717355146,-108.52318780448974,443.401123046875,57.651206970214844,-176.24435424804688,73.85320408662261
32.6709581081314,54.875798717355146,-108.52318780448974,148.31297302246094,4.0688018798828125,-543.4987182617188,508.6614852477416
32.6709581081314,62.688298717355146,-108.52318780448974,58.824188232421875,-226.49795532226562,-505.47064208984375,328.74877737815405
-29.8290418918686,70.50079871735514,-116.33568780448974,394.1793212890625,90.59027862548828,-238.99383544921875,161.07825082721416
-29.8290418918686,70.50079871735514,-108.52318780448974,394.1793212890625,90.59027862548828,-238.99383544921875,154.8505210766315
-22.0165418918686,70.50079871735514,-108.52318780448974,394.1793212890625,90.59027862548828,-238.99383544921875,180.11891572981037
-14.204041891868597,70.50079871735514,-108.52318780448974,394.1793212890625,90.59027862548828,-238.99383544921875,205.27036621586498
-6.391541891868597,70.50079871735514,-108.52318780448974,305.065673828125,48.45695495605469,-224.1756591796875,199.07837658438
1.420958108131403,70.50079871735514,-108.52318780448974,53.31932067871094,32.23918151855469,-277.0184326171875,250.4361958541952
9.233458108131403,70.50079871735514,-108.52318780448974,53.31932067871094,32.23918151855469,-277.0184326171875,253.02689908246347
17.0459581081314,70.50079871735514,-108.52318780448974,53.31932067871094,32.23918151855469,-277.0184326171875,254.6890736541092
24.8584581081314,70.50079871735514,-108.52318780448974,-94.98712158203125,12.78205680847168,-384.8303527832031,305.8382916699866
32.6709581081314,70.50079871735514,-108.52318780448974,16.452865600585938,-9.441007614135742,-483.34246826171875,392.0328873015668
-6.391541891868597,-7.624201282644854,-100.71068780448974,308.6573791503906,-145.25094604492188,-244.00729370117188,234.27427436753882
